ID,Sammlungs-ID,Marke,Name,Abfüllserie,Status,"Deklariertes Alter",Größe,Stärke,Einheit,Fasstyp,Liste,Bewertung,"Meine Bewertung","Bezahlter Preis",Währung,"Mittlerer preis","Währung Whisky",Destillerien,Jahrgang,"Hinzugefügt am",Bild,Auktionspreis:,"Währung Whisky",Notizen,Kaufort
167329,6193051,Laphroaig,25-year-old,"Cask Strength Edition",closed,25,700,49.80,%vol,"Ex-Bourbon Casks","Alle Flaschen Christoph",89.54,,408.55,EUR,450.47,EUR,Laphroaig,,"2021-12-23 18:16:16",https://static.whiskybase.com/storage/whiskies/1/6/7329/300453-normal.png,365.59,EUR,,
191108,6197332,Candid,"Malt Whisky MCo","The new Disclosure expression",empty,,700,49.00,%vol,,"Alle Flaschen Christoph",87.15,,,,89.92,EUR,,,"2021-12-24 23:48:01",https://static.whiskybase.com/storage/whiskies/1/9/1108/336443-normal.png,90.85,EUR,,
177482,6197336,"Royal Salute",21-year-old,"The Signature Blend",open,21,700,40.00,%vol,,"Alle Flaschen Christoph",86.50,,,,226.24,EUR,,,"2021-12-24 23:49:26",https://static.whiskybase.com/storage/whiskies/1/7/7482/303968-normal.png,102.39,EUR,,
189723,6348621,Laphroaig,33-year-old,"The Ian Hunter Story - Book 3 ",closed,33,700,49.90,%vol,"Refill Ex-Bourbon Barrels",,91.46,,1190.00,EUR,1533.33,EUR,Laphroaig,1987,"2022-02-03 11:58:47",https://static.whiskybase.com/storage/whiskies/1/8/9723/336676-normal.png,781.04,EUR,,
186727,6348638,Flóki,03-year-old,"Sheep Dung Smoked Reserve",open,3,700,47.00,%vol,"ex-Flóki Young Malt",,79.69,,63.55,EUR,62.35,EUR,"Eimverk Distillery",,"2022-02-03 12:06:23",https://static.whiskybase.com/storage/whiskies/1/8/6727/324971-normal.png,88,EUR,,
185464,6348644,Flóki,03-year-old,"Icelandic Birch Finish",closed,3,700,47.00,%vol,"Icelandic Birchwood",,79.13,,61.65,EUR,85.92,EUR,"Eimverk Distillery",,"2022-02-03 12:07:57",https://static.whiskybase.com/storage/whiskies/1/8/5464/323325-normal.png,,,,
197955,6348656,Kyrö,Malt,"Malt Rye Whisky",open,,500,47.20,%vol,"American white oak",,79.04,,50.00,EUR,55.95,EUR,"Kyrö Distillery Company",,"2022-02-03 12:12:44",https://static.whiskybase.com/storage/whiskies/1/9/7955/357630-normal.png,23,EUR,,
219041,7027478,"Glen Moray","14-year-old BW","A Dream of Scotland - The Tasteful 8",open,14,700,51.70,%vol,"Ex-Bourbon & Vino de Naranja Finish",,85.47,,84.90,EUR,128,EUR,"Glen Moray",,"2022-10-14 13:10:58",https://static.whiskybase.com/storage/whiskies/2/1/9041/393931-normal.png,86.9,EUR,,
219029,7027485,"Islay South Coast","16-year-old BW","A Dream of Scotland - The Tasteful 8",closed,16,700,51.60,%vol,"Refill Sherry & Syrah Wine Finish",,87.72,,248.90,EUR,329.9,EUR,,2006,"2022-10-14 13:13:11",https://static.whiskybase.com/storage/whiskies/2/1/9029/390703-normal.png,206.8,EUR,,
218056,7027621,Clynelish,13-year-old,"Hand Filled Distillery Exclusive",closed,13,700,59.90,%vol,"Bourbon Cask",,88.59,,144.82,EUR,233.63,GBP,Clynelish,2009,"2022-10-14 13:28:12",https://static.whiskybase.com/storage/whiskies/2/1/8056/386230-normal.png,161.45,EUR,,
209028,7027639,"Highland Park",14-year-old,"Distillery Exclusive Cask Strength",closed,14,700,63.80,%vol,"Refill  Butt",,89.57,,230.00,EUR,175,GBP,"Highland Park",,"2022-10-14 13:32:28",https://static.whiskybase.com/storage/whiskies/2/0/9028/368423-normal.png,372.07,EUR,,
168664,7097452,"1770 Glasgow",Peated,"Rich & Smoky",open,,500,46.00,%vol,"Virgin Oak / PX Sherry Finish",,84.22,,,,56.54,EUR,"The Glasgow Distillery Co.",,"2022-11-06 15:00:02",https://static.whiskybase.com/storage/whiskies/1/6/8664/306844-normal.png,53.9,EUR,,
162856,7097472,"Caol Ila",12-year-old,"Islay Single Malt Whisky",closed,12,200,43.00,%vol,,,84.00,,,,,,"Caol Ila",,"2022-11-06 15:04:58",https://static.whiskybase.com/storage/whiskies/1/6/2856/275593-normal.png,30.29,EUR,,
215847,7097476,"Islay Blended Malt Scotch Whisky","Cask Edit ElD","Elements of Islay",open,,700,46.00,%vol,"Refill Bourbon and Sherry Casks",,84.27,,,,45.78,EUR,,,"2022-11-06 15:06:19",https://static.whiskybase.com/storage/whiskies/2/1/5847/394610-normal.png,53.19,EUR,,
191355,7235049,mettermalt,"Old Blind Dogs","Sonderedition 2021",closed,,500,40.00,%vol,"Scottish & German (Württemberg) casks",,78.00,,,,34.9,EUR,"fesslermill 1396",,"2022-12-17 20:57:40",https://static.whiskybase.com/storage/whiskies/1/9/1355/347568-normal.png,,,,
208618,7279269,Bunnahabhain,"1998 AD",Limited,closed,23,700,53.50,%vol,"Refill Oloroso Sherry Gorda",,87.72,,599.00,EUR,629.95,EUR,Bunnahabhain,1998,"2022-12-30 15:47:32",https://static.whiskybase.com/storage/whiskies/2/0/8618/373589-normal.png,350.9,EUR,,
220470,7407577,Octomore,"Edition 13.2 / 137.3 PPM","The Impossible Equation",closed,5,700,58.30,%vol,"Fernando dè Castilla Oloroso Sherry",,87.95,,130.00,EUR,219.06,EUR,Bruichladdich,,"2023-02-09 17:48:18",https://static.whiskybase.com/storage/whiskies/2/2/0470/390297-normal.png,138.66,EUR,,
227755,7533415,"The Cask Wizard","12-year-old TCaWi","The Trinity",empty,12,700,55.50,%vol,"Tawny Port, Cream Sherry, Madeira",,88.09,,90.00,EUR,101.6,EUR,,,"2023-03-24 17:04:26",https://static.whiskybase.com/storage/whiskies/2/2/7755/408159-normal.png,95.7,EUR,,
227755,7533416,"The Cask Wizard","12-year-old TCaWi","The Trinity",closed,12,700,55.50,%vol,"Tawny Port, Cream Sherry, Madeira",,88.09,,130.00,EUR,101.6,EUR,,,"2023-03-24 17:04:38",https://static.whiskybase.com/storage/whiskies/2/2/7755/408159-normal.png,95.7,EUR,,
223001,7533420,"Islay Blended Malt","06-year-old MNC","Islay Clash",closed,6,700,53.40,%vol,"Bourbon Cask Matured +  21m Oloroso Finish",,85.41,,100.00,EUR,69.9,EUR,,,"2023-03-24 17:05:34",https://static.whiskybase.com/storage/whiskies/2/2/3001/397181-normal.png,,,,
236999,7944147,"The Cask Wizard","2010 TCaWi","The Double",empty,13,700,54.20,%vol,"Pedro Ximénez & Oloroso Matured",,87.77,,,,94.95,EUR,,03.2010,"2023-09-08 13:57:50",https://static.whiskybase.com/storage/whiskies/2/3/6999/425124-normal.png,118.43,EUR,,
169172,7952892,Ballechin,10-year-old,,empty,10,700,46.00,%vol,"ex-Bourbon and ex-Oloroso",,84.64,,,,59.95,EUR,Edradour,,"2023-09-12 12:14:35",https://static.whiskybase.com/storage/whiskies/1/6/9172/288445-normal.png,40.8,EUR,,
238261,7952895,"The Ileach","Peated Islay Malt H&I","Cask Strength",closed,,700,58.00,%vol,"Ex-Bourbon American White Oak Casks",,81.00,,,,44.95,USD,,,"2023-09-12 12:15:59",https://static.whiskybase.com/storage/whiskies/2/3/8261/427142-normal.png,29.62,EUR,,
191466,7952901,Glenfarclas,2009,,closed,,700,46.00,%vol,"Oloroso Sherry casks",,83.53,,,,85,EUR,Glenfarclas,2009,"2023-09-12 12:18:20",https://static.whiskybase.com/storage/whiskies/1/9/1466/336572-normal.png,52.25,EUR,,
91671,7952910,Talisker,Skye,"Made by the Sea",closed,,50,45.80,%vol,,,79.31,,,EUR,8.45,EUR,Talisker,,"2023-09-12 12:23:53",https://static.whiskybase.com/storage/whiskies/9/1/671/281130-normal.png,19.34,EUR,,
62854,7952917,Talisker,10-year-old,"Made by the Sea",closed,10,50,45.80,%vol,,,81.98,,,EUR,9.9,EUR,Talisker,,"2023-09-12 12:27:17",https://static.whiskybase.com/storage/whiskies/6/2/854/278851-normal.png,,,,
91670,7952923,Talisker,Storm,"Made by the Sea",closed,,50,45.80,%vol,,,80.00,,,EUR,7.94,EUR,Talisker,,"2023-09-12 12:27:56",https://static.whiskybase.com/storage/whiskies/9/1/670/155919-normal.png,,,,
112155,8041670,Ballechin,10-year-old,,closed,10,700,46.00,%vol,"Ex-Bourbon + Ex-Oloroso Sherry Casks",,83.24,,45.50,EUR,50.75,EUR,Edradour,,"2023-10-20 15:32:47",https://static.whiskybase.com/storage/whiskies/1/1/2155/185711-normal.png,40.8,EUR,,
237365,8041692,Octomore,"Edition 14.2 / 128.9 PPM","The Impossible Equation",closed,5,700,57.70,%vol,"1st fill Oloroso + 1st and 2nd fill Amarone",,87.47,,168.00,EUR,191.69,EUR,Bruichladdich,2017,"2023-10-20 15:35:05",https://static.whiskybase.com/storage/whiskies/2/3/7365/427449-normal.png,137.14,EUR,,
237365,8041695,Octomore,"Edition 14.2 / 128.9 PPM","The Impossible Equation",closed,5,700,57.70,%vol,"1st fill Oloroso + 1st and 2nd fill Amarone",,87.47,,168.00,EUR,191.69,EUR,Bruichladdich,2017,"2023-10-20 15:35:13",https://static.whiskybase.com/storage/whiskies/2/3/7365/427449-normal.png,137.14,EUR,,
232338,8069451,Macallan,15-year-old,"Double Cask",open,15,700,43.00,%vol,"Sherry Seasoned American and European Oak",,87.81,,,EUR,161,EUR,Macallan,,"2023-10-31 08:53:55",https://static.whiskybase.com/storage/whiskies/2/3/2338/414491-normal.png,127.68,EUR,,
189934,8069454,"Port Charlotte",2013,"Islay Barley",closed,8,700,50.00,%vol,"75 %Oak Casks, 25% First Fill Redwine",,86.28,,,EUR,63.14,GBP,Bruichladdich,2013,"2023-10-31 08:56:05",https://static.whiskybase.com/storage/whiskies/1/8/9934/333700-normal.png,65.26,EUR,,
120944,8253175,Dalwhinnie,15-year-old,"The Gentle Spirit",closed,15,700,43.00,%vol,,,81.36,,,EUR,48.77,EUR,Dalwhinnie,,"2024-01-03 11:07:56",https://static.whiskybase.com/storage/whiskies/1/2/0944/281590-normal.png,39.2,EUR,,
228627,8253182,Balblair,18-year-old,,open,18,700,46.00,%vol,"Am. Oak Bourbon / 1st Fill Spanish Oak Butt",,85.33,,,EUR,,,Balblair,,"2024-01-03 11:10:29",https://static.whiskybase.com/storage/whiskies/2/2/8627/407211-normal.png,95.59,EUR,,
232954,8628882,Bowmore,18-year-old,"Feis Ile 2023",empty,18,700,52.80,%vol,"Oloroso and Pedro Ximenez sherry",,89.02,,263.00,EUR,499.95,GBP,Bowmore,,"2024-06-01 17:57:41",https://static.whiskybase.com/storage/whiskies/2/3/2954/421888-normal.png,231.57,EUR,,
258513,8628885,Ardnahoe,05-year-old,"Inaugural Release",closed,5,700,50.00,%vol,"Ex-Bourbon and Ex-Oloroso Sherry",,85.79,,97.41,EUR,84.9,EUR,"Ardnahoe Distillery",,"2024-06-01 18:00:08",https://static.whiskybase.com/storage/whiskies/2/5/8513/474327-normal.png,76.87,EUR,,
251286,8628895,Longrow,"Hand Filled Distillery Exclusive",,open,,200,56.60,%vol,,,89.00,,148.43,EUR,,,Springbank,,"2024-06-01 18:07:01",https://static.whiskybase.com/storage/whiskies/2/5/1286/451987-normal.png,,,,
255113,8635594,Laphroaig,2016,"Handfilled - Distillery only",closed,,350,57.60,%vol,,,88.00,,,,,,Laphroaig,2016,"2024-06-04 13:16:58",https://static.whiskybase.com/storage/whiskies/2/5/5113/457650-normal.png,,,,
242430,8714587,Dingle,"Grianstad an Gheimhridh","Wheel of the Year",open,,700,50.50,%vol,"Ex-Bourbon, Tawny Port Finish",,85.55,,,,85.9,EUR,"The Dingle Whiskey Distillery",,"2024-07-13 20:26:51",https://static.whiskybase.com/storage/whiskies/2/4/2430/437305-normal.png,53.74,EUR,,
252468,8885932,Bowmore,19-year-old,"Feis Ile 2024",empty,19,700,54.80,%vol,"Double Matured in Virgin American Oak Barrel",,88.52,,238.88,EUR,369.5,GBP,Bowmore,,"2024-10-10 12:25:21",https://static.whiskybase.com/storage/whiskies/2/5/2468/514275-normal.png,235.91,EUR,,
238022,8885940,Lagavulin,15-year-old,"Islay Jazz Festival 2023",open,15,700,53.90,%vol,"Oloroso Sherry Butt Finish",,87.83,,268.74,EUR,399,GBP,Lagavulin,,"2024-10-10 12:31:55",https://static.whiskybase.com/storage/whiskies/2/3/8022/429822-normal.png,232.29,EUR,,
259590,8885983,Bunnahabhain,"2013 Moine","Warehouse 9 - Hand-Filled Exclusive",closed,,200,57.90,%vol,Bordeaux,,87.67,,45.00,EUR,,,Bunnahabhain,2013,"2024-10-10 13:06:07",https://static.whiskybase.com/storage/whiskies/2/5/9590/466513-normal.png,,,,
224117,8888983,Bruichladdich,12-year-old,"Private Cask Bottling",closed,12,700,60.50,%vol,"Hogshead Rivesaltes wine",,85.50,,119.42,EUR,,,Bruichladdich,10.12.2009,"2024-10-11 18:14:53",,90.18,EUR,,
224117,8888992,Bruichladdich,12-year-old,"Private Cask Bottling",closed,12,700,60.50,%vol,"Hogshead Rivesaltes wine",,85.50,,119.42,EUR,,,Bruichladdich,10.12.2009,"2024-10-11 18:16:19",,90.18,EUR,,
46433,9081365,"Glen Grant","1964 GM","Licensed Bottling",closed,,700,40.00,%vol,,,91.62,,,,754.9,EUR,"Glen Grant",1964,"2024-12-27 15:55:09",https://static.whiskybase.com/storage/whiskies/4/6/433/106109-normal.png,1012,EUR,,
159816,9081380,Auchentoshan,"Three Wood","Rich And Elegant",empty,,700,43.00,%vol,"Bourbon + Oloroso & PX Sherry Finish",,82.13,,42.90,EUR,39.09,EUR,Auchentoshan,,"2024-12-27 16:02:31",https://static.whiskybase.com/storage/whiskies/1/5/9816/268671-normal.png,34.96,EUR,,
249076,9081390,Balvenie,12-year-old,DoubleWood,open,12,700,40.00,%vol,"Sherry Finish",,82.09,,54.90,EUR,,,Balvenie,,"2024-12-27 16:07:01",https://static.whiskybase.com/storage/whiskies/2/4/9076/447689-normal.png,50.98,EUR,,
251281,9081397,Lagavulin,16-year-old,"Islay Single Malt Scotch Whisky",open,16,700,43.00,%vol,,,85.64,,79.90,EUR,83,GBP,Lagavulin,,"2024-12-27 16:09:25",https://static.whiskybase.com/storage/whiskies/2/5/1281/451882-normal.png,73.82,EUR,,
237368,9081493,Octomore,"15.2 / 108.2 PPM","The Impossible Equation",open,5,700,57.90,%vol,"2nd-Fill Wine+Bourbon, 1st-Fill Cognac Finish",,86.72,,168.00,EUR,181.04,EUR,Bruichladdich,2018,"2024-12-27 16:33:17",https://static.whiskybase.com/storage/whiskies/2/3/7368/469036-normal.png,133.86,EUR,,
237368,9081496,Octomore,"15.2 / 108.2 PPM","The Impossible Equation",closed,5,700,57.90,%vol,"2nd-Fill Wine+Bourbon, 1st-Fill Cognac Finish",,86.72,,168.00,EUR,181.04,EUR,Bruichladdich,2018,"2024-12-27 16:33:56",https://static.whiskybase.com/storage/whiskies/2/3/7368/469036-normal.png,133.86,EUR,,
237368,9081497,Octomore,"15.2 / 108.2 PPM","The Impossible Equation",closed,5,700,57.90,%vol,"2nd-Fill Wine+Bourbon, 1st-Fill Cognac Finish",,86.72,,168.00,EUR,181.04,EUR,Bruichladdich,2018,"2024-12-27 16:34:00",https://static.whiskybase.com/storage/whiskies/2/3/7368/469036-normal.png,133.86,EUR,,
201918,9081501,Tomintoul,2006,"Limited Edition",open,15,700,46.00,%vol,"Ex-Bourbon AO + Port Pipe Finish",,84.90,,,,99.4,EUR,Tomintoul,2006,"2024-12-27 16:35:32",https://static.whiskybase.com/storage/whiskies/2/0/1918/382963-normal.png,64.88,EUR,,
186727,9081509,Flóki,03-year-old,"Sheep Dung Smoked Reserve",open,3,700,47.00,%vol,"ex-Flóki Young Malt",,79.69,,,,62.35,EUR,"Eimverk Distillery",,"2024-12-27 16:39:09",https://static.whiskybase.com/storage/whiskies/1/8/6727/324971-normal.png,88,EUR,,
259629,9081517,Bladnoch,Alinta,"TWTwinned Cask Collection",open,,700,47.00,%vol,"PX Sherry & Ex Bourbon",,84.80,,,,72.45,EUR,Bladnoch,,"2024-12-27 16:42:33",https://static.whiskybase.com/storage/whiskies/2/5/9629/485438-normal.png,57.22,EUR,,
186727,9081521,Flóki,03-year-old,"Sheep Dung Smoked Reserve",closed,3,700,47.00,%vol,"ex-Flóki Young Malt",,79.69,,61.90,EUR,62.35,EUR,"Eimverk Distillery",,"2024-12-27 16:45:44",https://static.whiskybase.com/storage/whiskies/1/8/6727/324971-normal.png,88,EUR,,
134096,9081527,Redbreast,21-year-old,"Triple Distilled And Matured",closed,21,700,46.00,%vol,,,88.82,,178.00,EUR,212.88,EUR,"Midleton (1975-)",,"2024-12-27 16:51:28",https://static.whiskybase.com/storage/whiskies/1/3/4096/244803-normal.png,204.49,EUR,,
219348,9081545,Kavalan,Solist,"Vinho Barrique",open,,700,55.60,%vol,"Vinho Barrique",,89.16,,138.50,EUR,125.42,EUR,Kavalan,03.12.2015,"2024-12-27 16:58:36",https://static.whiskybase.com/storage/whiskies/2/1/9348/404143-normal.png,133.62,EUR,,
251281,9081551,Lagavulin,16-year-old,"Islay Single Malt Scotch Whisky",closed,16,700,43.00,%vol,,,85.64,,79.90,EUR,83,GBP,Lagavulin,,"2024-12-27 17:00:07",https://static.whiskybase.com/storage/whiskies/2/5/1281/451882-normal.png,73.82,EUR,,
246020,9087516,Aberlour,"A'bunadh batch #80",,open,,700,61.00,%vol,"Oloroso Sherry Butts",,85.37,,,,72.43,EUR,Aberlour,,"2024-12-29 18:30:14",https://static.whiskybase.com/storage/whiskies/2/4/6020/450447-normal.png,63.91,EUR,,
151979,9132073,Glenfiddich,15-year-old,"Our Solera Fifteen",closed,15,700,40.00,%vol,"Bourbon, New Oak & Sherry Casks",,77.46,,50.00,EUR,49.59,EUR,Glenfiddich,,"2025-01-17 15:25:47",https://static.whiskybase.com/storage/whiskies/1/5/1979/256249-normal.png,45.44,EUR,,
269781,9169494,Bruichladdich,2011,"Valinch Tasting at Fleckners Finest Food in der St. Bernardus Kapelle",closed,13,500,56.70,%vol,"2nd Fill Rivesaltes",,89.00,,142.50,EUR,142.5,EUR,Bruichladdich,26.04.2011,"2025-02-03 11:37:49",https://static.whiskybase.com/storage/whiskies/2/6/9781/485958-normal.png,,,,
229956,9365019,Glenallachie,2012,"Cuvée Cask Finish",closed,10,700,54.90,%vol,"PX, Moscatel & Ruby Port",,85.40,,180.00,EUR,79.9,EUR,Glenallachie,2012,"2025-04-28 18:16:11",https://static.whiskybase.com/storage/whiskies/2/2/9956/409203-normal.png,47.67,EUR,,
156978,9494788,Chita,"Distiller's Reserve","Single Grain Japanese Whisky",closed,,700,43.00,%vol,"ex casks of vine xérès and bourbon",,79.99,,,,56.72,EUR,Chita,,"2025-07-06 12:49:59",https://static.whiskybase.com/storage/whiskies/1/5/6978/310665-normal.png,44.24,EUR,,
282751,9618646,"Secret Speyside","37-year-old BW","A Dream of Scotland - The Tasteful 8",closed,37,700,45.80,%vol,"Refill Sherry Hogshead",,89.07,,398.00,EUR,398,EUR,,,"2025-09-21 15:51:12",https://static.whiskybase.com/storage/whiskies/2/8/2751/516606-normal.png,,,,
287244,9670724,"The Nine Springs","Marsala Cask","Peated Breeze Edition",open,,500,48.00,%vol,"Ex-Bourbon, finished in Marsala",,85.33,,,EUR,,,"Number Nine Spirituosenmanufaktur",,"2025-10-19 13:14:56",https://static.whiskybase.com/storage/whiskies/2/8/7244/486562-normal.png,,,,
240008,9711086,"Mull's Finest","2014 MM","Mystery Malt - Limited Release",open,8,700,56.30,%vol,"Justino's Madeira PX Cask",,85.48,,,,76.9,EUR,,2014,"2025-11-08 14:28:36",https://static.whiskybase.com/storage/whiskies/2/4/0008/430482-normal.png,,,,
164326,9711090,Macallan,12-year-old,"Sherry Oak",open,12,700,40.00,%vol,"Sherry Oak Casks from Jerez",,86.67,,,,69,EUR,Macallan,,"2025-11-08 14:31:55",https://static.whiskybase.com/storage/whiskies/1/6/4326/278731-normal.png,109.59,EUR,,
261099,9711107,Kavalan,LÁN,,open,,700,43.00,%vol,"Bourbon-, Port- & STR-Wine",,84.73,,,,77.3,EUR,Kavalan,,"2025-11-08 14:43:05",https://static.whiskybase.com/storage/whiskies/2/6/1099/477068-normal.png,79.83,EUR,,
273315,9729443,Octomore,2012,"Single Cask",closed,11,700,60.40,%vol,"Second-Fill Monbazillac",,90.91,,459.00,EUR,664,EUR,Bruichladdich,2012,"2025-11-16 17:44:46",https://static.whiskybase.com/storage/whiskies/2/7/3315/493473-normal.png,625.9,EUR,,
266892,9779105,"Loch Lomond",2010,"Specially Bottled",closed,14,700,46.00,%vol,"Amarone finish",,83.54,,,,71.95,EUR,"Loch Lomond",2010,"2025-12-08 12:29:05",https://static.whiskybase.com/storage/whiskies/2/6/6892/478051-normal.png,50.92,EUR,,
274890,9801098,"Secret Speyside","1977 BW","Mr. Bonn's Choice",closed,47,700,53.20,%vol,"Sherry Hogshead",,92.48,,1899.00,EUR,1899,EUR,,1977,"2025-12-17 23:29:38",https://static.whiskybase.com/storage/whiskies/2/7/4890/496800-normal.png,,,,
282592,9801100,"North British","2009 DT","The Octave",closed,16,700,54.70,%vol,"Ruby Port Octave Finish",,0.00,,59.90,EUR,65,EUR,"North British",02.03.2009,"2025-12-17 23:32:36",https://static.whiskybase.com/storage/whiskies/2/8/2592/508649-normal.png,,,,
